caldt,mret,model,year,portfolio_alpha,target_mode,long_decile,short_decile,backtest_start,backtest_end
2015-04-30,0.0013003037208178488,elastic_net,2014,-0.00042631028822261705,alpha,0.1,0,,
2015-05-29,0.019992138819005353,elastic_net,2014,0.0015787041045168433,alpha,0.1,0,,
2015-06-30,-0.016773587550440956,elastic_net,2014,-0.008127208519820189,alpha,0.1,0,,
2015-07-31,0.019123218673419786,elastic_net,2014,-0.0001237780545207262,alpha,0.1,0,,
2015-08-31,-0.061307264292499164,elastic_net,2014,0.005453582649492708,alpha,0.1,0,,
2015-09-30,-0.03597896089697602,elastic_net,2014,-0.001450114187469695,alpha,0.1,0,,
2015-10-30,0.07200235555496186,elastic_net,2014,-0.004169157085684452,alpha,0.1,0,,
2015-11-30,0.00586431713446646,elastic_net,2014,-0.0071306867361450674,alpha,0.1,0,,
2015-12-31,-0.017007354175143406,elastic_net,2014,0.006447834469654731,alpha,0.1,0,,
2016-01-29,-0.0746014719527207,elastic_net,2015,-0.0032250528909581883,alpha,0.1,0,,
2016-02-29,-0.007486512776529316,elastic_net,2015,-0.00398285413280036,alpha,0.1,0,,
2016-03-31,0.06633878413282081,elastic_net,2015,-0.005107485171950338,alpha,0.1,0,,
2016-04-29,0.01194065690982391,elastic_net,2015,0.006772859045493578,alpha,0.1,0,,
2016-05-31,0.022918056357177103,elastic_net,2015,-0.001297921322864843,alpha,0.1,0,,
2016-06-30,-0.013693399395501472,elastic_net,2015,-0.011712905411422269,alpha,0.1,0,,
2016-07-29,0.048326162385742756,elastic_net,2015,0.0017126137471729017,alpha,0.1,0,,
2016-08-31,0.009922414418075563,elastic_net,2015,0.004559048694034597,alpha,0.1,0,,
2016-09-30,0.0075044652679332,elastic_net,2015,0.0007544880745949424,alpha,0.1,0,,
2016-10-31,-0.02446427064370773,elastic_net,2015,0.005355375064485864,alpha,0.1,0,,
2016-11-30,0.040885587203432515,elastic_net,2015,-0.0029791461250891285,alpha,0.1,0,,
2016-12-30,0.010267528387436367,elastic_net,2015,-0.006321391271338503,alpha,0.1,0,,
2017-01-31,0.027651027346349884,elastic_net,2016,0.004456568879395897,alpha,0.1,0,,
2017-02-28,0.03138151314538388,elastic_net,2016,-0.007314644498483975,alpha,0.1,0,,
2017-03-31,0.007643402650256694,elastic_net,2016,5.5025948017976833e-05,alpha,0.1,0,,
2017-04-28,0.0172464937275856,elastic_net,2016,0.0006810147420976929,alpha,0.1,0,,
2017-05-31,0.0180439546001634,elastic_net,2016,0.0036691847602723475,alpha,0.1,0,,
2017-06-30,0.006419362061753502,elastic_net,2016,-0.004378956181799593,alpha,0.1,0,,
2017-07-31,0.02324079544773652,elastic_net,2016,0.004459572131872012,alpha,0.1,0,,
2017-08-31,0.005051864688542132,elastic_net,2016,-0.0019478049509283812,alpha,0.1,0,,
2017-09-29,0.0184525138889995,elastic_net,2016,-0.008270793053756553,alpha,0.1,0,,
2017-10-31,0.025250784851880606,elastic_net,2016,-0.0021771426813829327,alpha,0.1,0,,
2017-11-30,0.02286420533087259,elastic_net,2016,-0.009042322235671328,alpha,0.1,0,,
2017-12-29,-4.141135978761554e-05,elastic_net,2016,-0.006935231125569241,alpha,0.1,0,,
2018-01-31,0.07134874278523791,elastic_net,2017,0.013232713778004411,alpha,0.1,0,,
2018-02-28,-0.023982765028659175,elastic_net,2017,0.006522277538723999,alpha,0.1,0,,
2018-03-29,-0.01172497935489072,elastic_net,2017,0.006761733277686166,alpha,0.1,0,,
2018-04-30,0.002195216926525477,elastic_net,2017,-0.0010705460996389817,alpha,0.1,0,,
2018-05-31,0.04865511968009109,elastic_net,2017,0.008164739549800112,alpha,0.1,0,,
2018-06-29,0.012136268825604566,elastic_net,2017,0.003293963351241655,alpha,0.1,0,,
2018-07-31,0.01695304359614965,elastic_net,2017,-0.013770998635201065,alpha,0.1,0,,
2018-08-31,0.05423769684605749,elastic_net,2017,0.007586388692313921,alpha,0.1,0,,
2018-09-28,-0.0021280830585773285,elastic_net,2017,2.043815711066368e-05,alpha,0.1,0,,
2018-10-31,-0.09518931076660649,elastic_net,2017,-0.0029781884469822634,alpha,0.1,0,,
2018-11-30,0.013854910105567582,elastic_net,2017,-0.003569112303014696,alpha,0.1,0,,
2018-12-31,-0.08993362557573728,elastic_net,2017,0.008490401208595705,alpha,0.1,0,,
2019-01-31,0.10873078237930835,elastic_net,2018,0.013770456802813316,alpha,0.1,0,,
2019-02-28,0.04199903315638768,elastic_net,2018,-0.0023811404628858723,alpha,0.1,0,,
2019-03-29,0.016246195985829638,elastic_net,2018,0.001984776124755309,alpha,0.1,0,,
2019-04-30,0.03406898828798817,elastic_net,2018,-0.009119662045614721,alpha,0.1,0,,
2019-05-31,-0.04413142283560462,elastic_net,2018,0.0275316076193479,alpha,0.1,0,,
2019-06-28,0.058906559842616196,elastic_net,2018,-0.016472636582675386,alpha,0.1,0,,
2019-07-31,0.016649874778716642,elastic_net,2018,0.005417806040478158,alpha,0.1,0,,
2019-08-30,-0.011282429412164749,elastic_net,2018,0.011646298891318891,alpha,0.1,0,,
2019-09-30,-0.011516439500608325,elastic_net,2018,-0.01508941303979018,alpha,0.1,0,,
2019-10-31,0.02235275087032307,elastic_net,2018,-0.004333562085113679,alpha,0.1,0,,
2019-11-29,0.04319501548532188,elastic_net,2018,-0.00255455970590477,alpha,0.1,0,,
2019-12-31,0.014892593168374732,elastic_net,2018,-0.012212459597999367,alpha,0.1,0,,
2020-01-31,0.016500676791431964,elastic_net,2019,0.011163259734859536,alpha,0.1,0,,
2020-02-28,-0.06783178753797199,elastic_net,2019,0.006185455880627036,alpha,0.1,0,,
2020-03-31,-0.1441895214320859,elastic_net,2019,-0.009124429651529709,alpha,0.1,0,,
2020-04-30,0.1266441298526673,elastic_net,2019,-0.018486282733346848,alpha,0.1,0,,
2020-05-29,0.07192656438379726,elastic_net,2019,0.001712096726497303,alpha,0.1,0,,
2020-06-30,0.033250593763308495,elastic_net,2019,0.0047816033490036165,alpha,0.1,0,,
2020-07-31,0.057955318694396005,elastic_net,2019,0.002044990158246718,alpha,0.1,0,,
2020-08-31,0.052574902532130055,elastic_net,2019,-0.029422242366714466,alpha,0.1,0,,
2020-09-30,-0.02400877769613722,elastic_net,2019,0.006810288677328729,alpha,0.1,0,,
2020-10-30,-0.008412814511236256,elastic_net,2019,0.009940646881227817,alpha,0.1,0,,
2020-11-30,0.11592145277693164,elastic_net,2019,-0.016624232776902045,alpha,0.1,0,,
2020-12-31,0.05247699850786047,elastic_net,2019,-0.003305980584822385,alpha,0.1,0,,
2021-01-29,0.005257509459170144,elastic_net,2020,0.008864721817127639,alpha,0.1,0,,
2021-02-26,0.03811136496621106,elastic_net,2020,0.006933758347825461,alpha,0.1,0,,
2021-03-31,-0.012772553426014079,elastic_net,2020,-0.02920547517593356,alpha,0.1,0,,
2021-04-30,0.05616256622599158,elastic_net,2020,0.0033876305942557167,alpha,0.1,0,,
2021-05-28,-0.016791844634217325,elastic_net,2020,-0.008729870199989765,alpha,0.1,0,,
2021-06-30,0.047997046986588826,elastic_net,2020,0.010766825772809602,alpha,0.1,0,,
2021-07-30,0.004468839361412571,elastic_net,2020,-0.00509693939327078,alpha,0.1,0,,
2021-08-31,0.0285156370474478,elastic_net,2020,-0.004632089641615246,alpha,0.1,0,,
2021-09-30,-0.04443585919205174,elastic_net,2020,0.007371018312921251,alpha,0.1,0,,
2021-10-29,0.06535980774380291,elastic_net,2020,-0.0026577986859811914,alpha,0.1,0,,
2021-11-30,-0.03336135267816355,elastic_net,2020,-0.010488333568254012,alpha,0.1,0,,
2021-12-31,-0.0007667977312305571,elastic_net,2020,-0.020992357545860405,alpha,0.1,0,,
2022-01-31,-0.10306641204337566,elastic_net,2021,-0.008413748706201235,alpha,0.1,0,,
2022-02-28,-0.024886667734546987,elastic_net,2021,0.002995888988717575,alpha,0.1,0,,
2022-03-31,0.009218742426103049,elastic_net,2021,-0.016101493674325243,alpha,0.1,0,,
2022-04-29,-0.11521846656584163,elastic_net,2021,-0.0006147987624725432,alpha,0.1,0,,
2022-05-31,-0.02699766157537593,elastic_net,2021,-0.008502037451536548,alpha,0.1,0,,
2022-06-30,-0.08370074135891316,elastic_net,2021,-0.013145498221046853,alpha,0.1,0,,
2022-07-29,0.107046331079405,elastic_net,2021,-0.01065609465812832,alpha,0.1,0,,
2022-08-31,-0.03435059650968773,elastic_net,2021,0.00213841739554288,alpha,0.1,0,,
2022-09-30,-0.0957871455419692,elastic_net,2021,-0.0022792634918315513,alpha,0.1,0,,
2022-10-31,0.06481762016231433,elastic_net,2021,-0.0006337904237448538,alpha,0.1,0,,
2022-11-30,0.04619804918154685,elastic_net,2021,0.0072210845935145734,alpha,0.1,0,,
2022-12-30,-0.0657731367108629,elastic_net,2021,0.005931482012393699,alpha,0.1,0,,
2023-01-31,0.07501595200259754,elastic_net,2022,-0.013487596974215532,alpha,0.1,0,,
2023-02-28,-0.02069292013264212,elastic_net,2022,-0.0016978216925119909,alpha,0.1,0,,
2023-03-31,-0.009100156834520506,elastic_net,2022,-0.04146325511121806,alpha,0.1,0,,
2023-04-28,-0.0008835052495077273,elastic_net,2022,-0.0019914643727746636,alpha,0.1,0,,
2023-05-31,-0.01158300915663681,elastic_net,2022,-0.03880578658104004,alpha,0.1,0,,
2023-06-30,0.07402478700491233,elastic_net,2022,-0.00035004925668219444,alpha,0.1,0,,
2023-07-31,0.04366317934740807,elastic_net,2022,0.007596389829974418,alpha,0.1,0,,
2023-08-31,-0.022266025928131494,elastic_net,2022,-0.0029303506089896902,alpha,0.1,0,,
2023-09-29,-0.043288193468754795,elastic_net,2022,0.008756211749508053,alpha,0.1,0,,
2023-10-31,-0.045227744602483425,elastic_net,2022,-0.013192126480448638,alpha,0.1,0,,
2023-11-30,0.09029841961439825,elastic_net,2022,-0.006736251858208878,alpha,0.1,0,,
2023-12-29,0.0668933929703982,elastic_net,2022,0.010089283240108021,alpha,0.1,0,,
2024-01-31,0.02480605596532734,elastic_net,2023,0.015533189868005292,alpha,0.1,0,,
2024-02-29,0.07359813390416461,elastic_net,2023,0.010347376505154805,alpha,0.1,0,,
2024-03-28,0.02242112299164662,elastic_net,2023,-0.0033686415986014795,alpha,0.1,0,,
2024-04-30,-0.049420661035301745,elastic_net,2023,-0.0038102969304872683,alpha,0.1,0,,
2024-05-31,0.05337550332216842,elastic_net,2023,-0.001958784978934869,alpha,0.1,0,,
2024-06-28,0.05600293009789246,elastic_net,2023,0.022026615422108084,alpha,0.1,0,,
2024-07-31,-0.012965590997190142,elastic_net,2023,-0.03438885396479069,alpha,0.1,0,,
2024-08-30,0.023042467783481985,elastic_net,2023,0.006531348396707253,alpha,0.1,0,,
2024-09-30,0.023630693522445095,elastic_net,2023,-3.62978528146464e-05,alpha,0.1,0,,
2024-10-31,0.0006523852138531392,elastic_net,2023,0.01027279655385886,alpha,0.1,0,,
2024-11-29,0.07448300485322112,elastic_net,2023,-0.006188141667664501,alpha,0.1,0,,
2024-12-31,-0.011836605988162805,elastic_net,2023,0.01701635131231971,alpha,0.1,0,,
2025-01-31,0.03709709390072412,elastic_net,2024,0.0008994644415836403,alpha,0.1,0,,
2025-02-28,-0.03468623796751539,elastic_net,2024,0.0035049157763402256,alpha,0.1,0,,
2025-03-31,-0.07770288855314453,elastic_net,2024,-0.011146139355648454,alpha,0.1,0,,
2025-04-30,0.013035475955538854,elastic_net,2024,0.01145880013840991,alpha,0.1,0,,
2025-05-30,0.09006995418223716,elastic_net,2024,0.027086003747801235,alpha,0.1,0,,
2025-06-30,0.06598797922808132,elastic_net,2024,0.013161190331606086,alpha,0.1,0,,
2025-07-31,0.029512942062628056,elastic_net,2024,0.0008457327190691359,alpha,0.1,0,,
2025-08-29,0.015683287059440106,elastic_net,2024,-0.005209569787775642,alpha,0.1,0,,
2025-09-30,0.039957523853980395,elastic_net,2024,-0.0013577290024649816,alpha,0.1,0,,
2025-10-31,0.02259312815081461,elastic_net,2024,-0.0113232462738659,alpha,0.1,0,,
2025-11-28,-0.01745938056837329,elastic_net,2024,-0.015796090598960238,alpha,0.1,0,,
2025-12-31,0.004287351797148143,elastic_net,2024,0.007949793681310647,alpha,0.1,0,,
1991-01-31,0.09181889970700102,ols,1990,0.02779347559691344,alpha,0.1,0,,
1991-02-28,0.0916399506827318,ols,1990,0.007953850831095885,alpha,0.1,0,,
1991-03-28,0.056802522605182135,ols,1990,0.018532080514392174,alpha,0.1,0,,
1991-04-30,-0.009168517950787663,ols,1990,-0.008421402706015064,alpha,0.1,0,,
1991-05-31,0.05663915595946804,ols,1990,0.010308389777374284,alpha,0.1,0,,
1991-06-28,-0.05734427276275106,ols,1990,-0.0076124662677711785,alpha,0.1,0,,
1991-07-31,0.06866459323836861,ols,1990,0.017137186897851153,alpha,0.1,0,,
1991-08-30,0.04343117212734557,ols,1990,0.012509315399464847,alpha,0.1,0,,
1991-09-30,0.005131896101616201,ols,1990,0.013702422062193482,alpha,0.1,0,,
1991-10-31,0.03365227629812758,ols,1990,0.013773330392361536,alpha,0.1,0,,
1991-11-29,-0.036382031073313906,ols,1990,0.0020662425182605,alpha,0.1,0,,
1991-12-31,0.14342971761839127,ols,1990,0.019860661236529048,alpha,0.1,0,,
1992-01-31,0.014566473976774743,ols,1991,0.020571918679692873,alpha,0.1,0,,
1992-02-28,0.01756829181218692,ols,1991,0.01353114135287714,alpha,0.1,0,,
1992-03-31,-0.030909078700985967,ols,1991,0.000793000796408018,alpha,0.1,0,,
1992-04-30,-0.008690177851771258,ols,1991,-0.00951840909413201,alpha,0.1,0,,
1992-05-29,0.008511600873323203,ols,1991,0.004174271141955644,alpha,0.1,0,,
1992-06-30,-0.021252163360241324,ols,1991,0.006998710257742586,alpha,0.1,0,,
1992-07-31,0.03986873552226154,ols,1991,-0.003711378667975246,alpha,0.1,0,,
1992-08-31,-0.022436261198577914,ols,1991,-0.0025639324597104933,alpha,0.1,0,,
1992-09-30,0.03059464166938884,ols,1991,0.01451134128186429,alpha,0.1,0,,
1992-10-30,0.028552988369893544,ols,1991,0.010719471474489827,alpha,0.1,0,,
1992-11-30,0.05209501891484313,ols,1991,-0.000433704454772553,alpha,0.1,0,,
1992-12-31,0.025185088451704384,ols,1991,0.009246155821097788,alpha,0.1,0,,
1993-01-29,0.005904100107873962,ols,1992,0.0030073305869352993,alpha,0.1,0,,
1993-02-26,-0.03432533128002268,ols,1992,-0.021669016105564,alpha,0.1,0,,
1993-03-31,0.023645981053611372,ols,1992,-0.000513441124319336,alpha,0.1,0,,
1993-04-30,-0.03232021558166672,ols,1992,0.0013447221061633693,alpha,0.1,0,,
1993-05-28,0.028963327832918315,ols,1992,-0.01032122771973247,alpha,0.1,0,,
1993-06-30,0.002448253620216561,ols,1992,0.0010816256862488537,alpha,0.1,0,,
1993-07-30,-0.0008206626452555059,ols,1992,0.005310762367941823,alpha,0.1,0,,
1993-08-31,0.03610821527140358,ols,1992,-0.005421869256859203,alpha,0.1,0,,
1993-09-30,0.014445754028430133,ols,1992,0.010217134877651851,alpha,0.1,0,,
1993-10-29,0.005541477617901336,ols,1992,-0.014703884170130362,alpha,0.1,0,,
1993-11-30,-0.022447927300108857,ols,1992,-0.0062094235348844375,alpha,0.1,0,,
1993-12-31,0.03266834757945276,ols,1992,0.012275376584186697,alpha,0.1,0,,
1994-01-31,0.026428726193677886,ols,1993,-0.0029393723215187448,alpha,0.1,0,,
1994-02-28,-0.020958324896574197,ols,1993,-0.001020119603525091,alpha,0.1,0,,
1994-03-31,-0.04595380094143144,ols,1993,0.006185906047730019,alpha,0.1,0,,
1994-04-29,0.002232030932068145,ols,1993,-0.0027620769781532906,alpha,0.1,0,,
1994-05-31,0.004073112831114242,ols,1993,-0.0013719059922497386,alpha,0.1,0,,
1994-06-30,-0.03744013342690695,ols,1993,-0.0038415530873409723,alpha,0.1,0,,
1994-07-29,0.03028542551669522,ols,1993,0.00023275965452773661,alpha,0.1,0,,
1994-08-31,0.049850205808351075,ols,1993,-0.0016721382945675545,alpha,0.1,0,,
1994-09-30,-0.010227473921729206,ols,1993,0.007405610707958671,alpha,0.1,0,,
1994-10-31,0.0124866801164101,ols,1993,-0.006713351757601942,alpha,0.1,0,,
1994-11-30,-0.04285085065563495,ols,1993,-0.0062772276320812725,alpha,0.1,0,,
1994-12-30,0.013687988234238417,ols,1993,0.0008408672629252427,alpha,0.1,0,,
1995-01-31,0.017076402268312703,ols,1994,-0.001408756173491314,alpha,0.1,0,,
1995-02-28,0.0373089518673006,ols,1994,-0.003254021805417423,alpha,0.1,0,,
1995-03-31,0.034421763538564146,ols,1994,0.005314927693115305,alpha,0.1,0,,
1995-04-28,0.011279577123188857,ols,1994,-0.011564599173471298,alpha,0.1,0,,
1995-05-31,0.03359290052803031,ols,1994,0.002515019332359307,alpha,0.1,0,,
1995-06-30,0.04435787367690862,ols,1994,0.00232676185369754,alpha,0.1,0,,
1995-07-31,0.05381003810811816,ols,1994,0.004923699148137874,alpha,0.1,0,,
1995-08-31,0.020567017885706022,ols,1994,0.013887439946398,alpha,0.1,0,,
1995-09-29,0.03777820099528152,ols,1994,0.0006909024510500239,alpha,0.1,0,,
1995-10-31,-0.022342735911065982,ols,1994,-0.008579078939126447,alpha,0.1,0,,
1995-11-30,0.0426794941638003,ols,1994,0.00014171357161667925,alpha,0.1,0,,
1995-12-29,0.01363385682297048,ols,1994,0.0017986502205008656,alpha,0.1,0,,
1996-01-31,0.01743496207727648,ols,1995,-0.004214815372390204,alpha,0.1,0,,
1996-02-29,0.030738698240332058,ols,1995,0.007616613236183987,alpha,0.1,0,,
1996-03-29,0.008141878038902732,ols,1995,-0.0050127322723905595,alpha,0.1,0,,
1996-04-30,0.046774652887694466,ols,1995,0.009652100087580447,alpha,0.1,0,,
1996-05-31,0.02294208607925126,ols,1995,-0.009764893916022699,alpha,0.1,0,,
1996-06-28,-0.027537500412733652,ols,1995,-0.011384783804291511,alpha,0.1,0,,
1996-07-31,-0.07162865914052653,ols,1995,-0.00032452986876709,alpha,0.1,0,,
1996-08-30,0.05011873926559614,ols,1995,0.010457429761915105,alpha,0.1,0,,
1996-09-30,0.0633224646991633,ols,1995,0.0018437301538559853,alpha,0.1,0,,
1996-10-31,-0.006030913320528461,ols,1995,-0.005908958183683796,alpha,0.1,0,,
1996-11-29,0.05565573224395482,ols,1995,-0.009127910724837728,alpha,0.1,0,,
1996-12-31,-0.014089296062571728,ols,1995,0.0004190489662340424,alpha,0.1,0,,
1997-01-31,0.044300428406638316,ols,1996,-0.011870434184338446,alpha,0.1,0,,
1997-02-28,-0.02722686245942366,ols,1996,-0.012082716224352863,alpha,0.1,0,,
1997-03-31,-0.05026626097692406,ols,1996,0.0042208990883044264,alpha,0.1,0,,
1997-04-30,0.01691284661479715,ols,1996,-0.02571717016578315,alpha,0.1,0,,
1997-05-30,0.09350175063644245,ols,1996,0.00611782467681013,alpha,0.1,0,,
1997-06-30,0.038811849023827984,ols,1996,-0.005878716726713237,alpha,0.1,0,,
1997-07-31,0.07716654498643262,ols,1996,-0.00487253118308309,alpha,0.1,0,,
1997-08-29,-0.011216727792353946,ols,1996,0.02236378727522914,alpha,0.1,0,,
1997-09-30,0.06749403863340236,ols,1996,0.0040594994794387815,alpha,0.1,0,,
1997-10-31,-0.04538040853597468,ols,1996,-0.0035430112824099552,alpha,0.1,0,,
1997-11-28,0.0054962396278867105,ols,1996,-0.020601540050242874,alpha,0.1,0,,
1997-12-31,0.006287753337272538,ols,1996,-0.0036924230706647564,alpha,0.1,0,,
1998-01-30,-0.0035152623895942404,ols,1997,-0.010905569209712062,alpha,0.1,0,,
1998-02-27,0.08124539044695238,ols,1997,-0.0009026511235404044,alpha,0.1,0,,
1998-03-31,0.044342632303360816,ols,1997,-0.007463768205220739,alpha,0.1,0,,
1998-04-30,0.010197056026604829,ols,1997,-0.001762796673409451,alpha,0.1,0,,
1998-05-29,-0.0384824411162838,ols,1997,-0.0005693329361535285,alpha,0.1,0,,
1998-06-30,0.024860233180448995,ols,1997,-0.017291843139809845,alpha,0.1,0,,
1998-07-31,-0.04063006551002832,ols,1997,-0.016182430488671483,alpha,0.1,0,,
1998-08-31,-0.17944334459519562,ols,1997,0.0006660530319673452,alpha,0.1,0,,
1998-09-30,0.06524953065557995,ols,1997,-0.011980519709439759,alpha,0.1,0,,
1998-10-30,0.07021032082355702,ols,1997,-0.004834251681798699,alpha,0.1,0,,
1998-11-30,0.0629730593247016,ols,1997,-0.009224278172212073,alpha,0.1,0,,
1998-12-31,0.07251961883400039,ols,1997,-0.0045533625691235174,alpha,0.1,0,,
1999-01-29,0.05497458930719767,ols,1998,-5.5069179234340515e-05,alpha,0.1,0,,
1999-02-26,-0.0515940286172378,ols,1998,-0.0007745460788385894,alpha,0.1,0,,
1999-03-31,0.05619592194086232,ols,1998,0.013027209262331661,alpha,0.1,0,,
1999-04-30,0.0255035026053606,ols,1998,-0.023004914299260167,alpha,0.1,0,,
1999-05-28,-0.015693159053619846,ols,1998,0.011982770925076765,alpha,0.1,0,,
1999-06-30,0.06953877843538503,ols,1998,0.006193803528339384,alpha,0.1,0,,
1999-07-30,-0.024374061314362157,ols,1998,0.011031658390513992,alpha,0.1,0,,
1999-08-31,-0.005206023971843162,ols,1998,0.005032683630118884,alpha,0.1,0,,
1999-09-30,-0.011528984658676081,ols,1998,0.0060070741729627355,alpha,0.1,0,,
1999-10-29,0.06497689625476138,ols,1998,-0.0023314270671201953,alpha,0.1,0,,
1999-11-30,0.06604005883031991,ols,1998,0.01178968628169002,alpha,0.1,0,,
1999-12-31,0.12118586836125311,ols,1998,0.012291101447859859,alpha,0.1,0,,
2000-01-31,-0.037695038192323185,ols,1999,0.007848179985130578,alpha,0.1,0,,
2000-02-29,0.04156033381733545,ols,1999,-0.022146740497905465,alpha,0.1,0,,
2000-03-31,0.07138044498859496,ols,1999,0.03637967713465179,alpha,0.1,0,,
2000-04-28,-0.04456705735100853,ols,1999,0.03953390127506899,alpha,0.1,0,,
2000-05-31,-0.042632433119152664,ols,1999,0.010137430316711084,alpha,0.1,0,,
2000-06-30,0.05103347425284612,ols,1999,-0.026658509719267268,alpha,0.1,0,,
2000-07-31,-0.018536504335510982,ols,1999,0.018970386149123344,alpha,0.1,0,,
2000-08-31,0.0804825027141238,ols,1999,0.002222201803086382,alpha,0.1,0,,
2000-09-29,-0.06283518916364479,ols,1999,0.0060870201401961865,alpha,0.1,0,,
2000-10-31,-0.026688706037631404,ols,1999,0.014102439025180276,alpha,0.1,0,,
2000-11-30,-0.10872386129593864,ols,1999,0.029070992325858136,alpha,0.1,0,,
2000-12-29,0.0048184952100800375,ols,1999,0.0016811373859187048,alpha,0.1,0,,
2001-01-31,0.042351337685090626,ols,2000,-0.015254312038766121,alpha,0.1,0,,
2001-02-28,-0.14178002454951352,ols,2000,-0.012989287437209868,alpha,0.1,0,,
2001-03-30,-0.09046718636111839,ols,2000,-0.007153930252750476,alpha,0.1,0,,
2001-04-30,0.10913507718246285,ols,2000,0.012439865615563553,alpha,0.1,0,,
2001-05-31,-0.005622012999439422,ols,2000,-0.01159940901879925,alpha,0.1,0,,
2001-06-29,-0.022999583508628553,ols,2000,-0.014161588740560706,alpha,0.1,0,,
2001-07-31,-0.030071763659117155,ols,2000,0.0036127367855234294,alpha,0.1,0,,
2001-08-31,-0.07865323936717056,ols,2000,-0.0027560176697811467,alpha,0.1,0,,
2001-09-28,-0.1126620601257848,ols,2000,-0.007115745333157841,alpha,0.1,0,,
2001-10-31,0.050974309815950955,ols,2000,0.0032215369819265996,alpha,0.1,0,,
2001-11-30,0.09581330403545182,ols,2000,0.015302092940088136,alpha,0.1,0,,
2001-12-31,0.010354987429576693,ols,2000,-0.011044246596163562,alpha,0.1,0,,
2002-01-31,-0.02279708898328794,ols,2001,-0.0004247742935701154,alpha,0.1,0,,
2002-02-28,-0.044916869947121595,ols,2001,-0.009242427188155808,alpha,0.1,0,,
2002-03-28,0.0449869705587588,ols,2001,-0.00169927456973884,alpha,0.1,0,,
2002-04-30,-0.06887775623855413,ols,2001,-0.007097376973604352,alpha,0.1,0,,
2002-05-31,-0.012143714501041966,ols,2001,0.009175185586273879,alpha,0.1,0,,
2002-06-28,-0.08771979780451847,ols,2001,-0.01115921350568043,alpha,0.1,0,,
2002-07-31,-0.07980119866886302,ols,2001,0.003827152357190916,alpha,0.1,0,,
2002-08-30,0.003327501647034337,ols,2001,-0.000607685097910134,alpha,0.1,0,,
2002-09-30,-0.10242089204684052,ols,2001,-0.00010123328726413527,alpha,0.1,0,,
2002-10-31,0.08851888087446856,ols,2001,0.004870082834155687,alpha,0.1,0,,
2002-11-29,0.062401042523413594,ols,2001,0.001312106193814673,alpha,0.1,0,,
2002-12-31,-0.07200823890579397,ols,2001,-0.012307959746279677,alpha,0.1,0,,
2003-01-31,-0.019496141983662556,ols,2002,0.005422354995673291,alpha,0.1,0,,
2003-02-28,-0.011856145512256899,ols,2002,0.005004194296737251,alpha,0.1,0,,
2003-03-31,0.015594743574861148,ols,2002,-0.00046601111876502614,alpha,0.1,0,,
2003-04-30,0.07792207392514042,ols,2002,-0.00711733949907678,alpha,0.1,0,,
2003-05-30,0.06525776178787769,ols,2002,0.0016357307935748189,alpha,0.1,0,,
2003-06-30,0.012924741521964385,ols,2002,-0.004296750432622138,alpha,0.1,0,,
2003-07-31,0.03370850310414614,ols,2002,0.004815789247280114,alpha,0.1,0,,
2003-08-29,0.031460988749522065,ols,2002,0.009266464375737988,alpha,0.1,0,,
2003-09-30,-0.019382698830058186,ols,2002,-0.006630649403135146,alpha,0.1,0,,
2003-10-31,0.06688897689554647,ols,2002,0.005579860243985803,alpha,0.1,0,,
2003-11-28,0.014596780905233826,ols,2002,0.0027590418007178066,alpha,0.1,0,,
2003-12-31,0.02695354959129595,ols,2002,-0.013028024111524029,alpha,0.1,0,,
2004-01-30,0.018969496758806107,ols,2003,0.0007217712859769118,alpha,0.1,0,,
2004-02-27,0.006642108441058812,ols,2003,-0.007739994279172914,alpha,0.1,0,,
2004-03-31,-0.006409892618770092,ols,2003,0.004130009131182389,alpha,0.1,0,,
2004-04-30,-0.03529555412343358,ols,2003,-0.022365483765401303,alpha,0.1,0,,
2004-05-28,0.02445260830261595,ols,2003,0.01124727525003548,alpha,0.1,0,,
2004-06-30,0.014832601223373819,ols,2003,-0.005936426936089673,alpha,0.1,0,,
2004-07-30,-0.06317653481862212,ols,2003,-0.017072625276820796,alpha,0.1,0,,
2004-08-31,-0.006835071526167718,ols,2003,-0.008246951761285528,alpha,0.1,0,,
2004-09-30,0.03067740660792328,ols,2003,0.007122175638174771,alpha,0.1,0,,
2004-10-29,0.01810195394068374,ols,2003,0.00236244150439803,alpha,0.1,0,,
2004-11-30,0.049082704288973454,ols,2003,-0.0012767871682366413,alpha,0.1,0,,
2004-12-31,0.03629633640371179,ols,2003,-0.0005793661574283113,alpha,0.1,0,,
2005-01-31,-0.03307636119998747,ols,2004,-0.0042726408201870306,alpha,0.1,0,,
2005-02-28,0.022196640579251494,ols,2004,0.002914149718952194,alpha,0.1,0,,
2005-03-31,-0.01594662181270889,ols,2004,0.00762719750420128,alpha,0.1,0,,
2005-04-29,-0.015400404547525585,ols,2004,0.011546382784999584,alpha,0.1,0,,
2005-05-31,0.04402771082635837,ols,2004,0.0010855334657776036,alpha,0.1,0,,
2005-06-30,0.026189056363749685,ols,2004,0.018083720508845432,alpha,0.1,0,,
2005-07-29,0.05408691213404728,ols,2004,0.006431109524920563,alpha,0.1,0,,
2005-08-31,-0.0024001948339339428,ols,2004,0.009134291041425425,alpha,0.1,0,,
2005-09-30,0.01937734646343124,ols,2004,0.011627314065639653,alpha,0.1,0,,
